latitude,longitude,view_possible
49.0,8.664383561643836,False
49.0,8.67123287671233,False
49.0,8.678082191780822,False
49.0,8.684931506849315,False
49.0,8.691780821917808,False
49.0,8.698630136986301,False
49.0,8.705479452054794,False
49.0,8.712328767123287,False
49.0,8.719178082191782,False
49.0,8.726027397260275,False
49.0,8.732876712328768,False
49.0,8.73972602739726,False
49.0,8.746575342465754,False
49.0,8.753424657534246,False
49.0,8.76027397260274,False
49.0,8.767123287671232,False
49.0,8.773972602739725,False
49.0,8.780821917808218,False
49.0,8.787671232876713,False
49.0,8.794520547945206,False
49.0,8.801369863013699,False
49.0,8.808219178082192,False
49.0,8.815068493150685,False
49.0,8.821917808219178,False
49.0,8.82876712328767,False
49.0,8.835616438356164,False
49.0,8.842465753424657,False
49.0,8.849315068493151,False
49.0,8.856164383561644,False
49.0,8.863013698630137,False
49.0,8.86986301369863,False
49.0,8.876712328767123,False
49.0,8.883561643835616,False
49.0,8.89041095890411,False
49.0,8.897260273972602,False
49.0,8.904109589041095,False
49.0,8.91095890410959,False
49.0,8.917808219178083,False
49.0,8.924657534246576,False
49.0,8.931506849315069,False
49.0,8.938356164383562,False
49.0,8.945205479452055,False
49.0,8.952054794520548,False
49.0,8.95890410958904,False
49.0,8.965753424657533,False
49.0,8.972602739726028,False
49.0,8.979452054794521,False
49.0,8.986301369863014,False
49.0,8.993150684931507,False
49.0,9.0,False
49.0,9.006849315068493,False
49.0,9.013698630136986,False
49.0,9.020547945205479,False
49.0,9.027397260273972,False
49.0,9.034246575342465,False
49.0,9.04109589041096,False
49.0,9.047945205479452,False
49.0,9.054794520547945,False
49.0,9.061643835616438,False
49.0,9.068493150684931,False
49.0,9.075342465753424,False
49.0,9.082191780821917,False
49.0,9.08904109589041,False
49.0,9.095890410958905,False
49.0,9.102739726027398,False
49.0,9.10958904109589,False
49.0,9.116438356164384,False
49.0,9.123287671232877,False
49.0,9.13013698630137,False
49.0,9.136986301369863,False
49.0,9.143835616438356,False
49.0,9.150684931506849,False
49.0,9.157534246575342,False
49.0,9.164383561643836,False
49.0,9.17123287671233,False
49.0,9.178082191780822,False
49.0,9.184931506849315,False
49.0,9.191780821917808,False
49.0,9.198630136986301,False
49.0,9.205479452054794,False
49.0,9.212328767123287,False
49.0,9.219178082191782,False
49.0,9.226027397260275,False
49.0,9.232876712328768,False
49.0,9.23972602739726,False
49.0,9.246575342465754,False
49.0,9.253424657534246,False
49.0,9.26027397260274,False
49.0,9.267123287671232,False
49.0,9.273972602739725,False
49.0,9.280821917808218,False
49.0,9.287671232876711,False
49.0,9.294520547945206,False
49.0,9.301369863013699,False
49.0,9.308219178082192,False
49.0,9.315068493150685,False
49.0,9.321917808219178,False
49.0,9.32876712328767,False
49.0,9.335616438356164,False
49.0,9.342465753424658,False
49.0,9.349315068493151,False
49.0,9.356164383561644,False
49.0,9.363013698630137,False
49.0,9.36986301369863,False
49.0,9.376712328767123,False
49.0,9.383561643835616,False
49.0,9.39041095890411,False
49.0,9.397260273972602,False
49.0,9.404109589041095,False
49.0,9.410958904109588,False
49.0,9.417808219178083,False
49.0,9.424657534246576,False
49.0,9.431506849315069,False
49.0,9.438356164383562,False
49.0,9.445205479452055,False
49.0,9.452054794520548,False
49.0,9.45890410958904,False
49.0,9.465753424657533,False
49.0,9.472602739726028,False
49.0,9.479452054794521,False
49.0,9.486301369863014,False
49.0,9.493150684931507,False
49.0,9.5,False
49.0,9.506849315068493,False
49.0,9.513698630136986,False
49.0,9.520547945205479,False
49.0,9.527397260273972,False
49.0,9.534246575342465,False
49.0,9.54109589041096,False
49.0,9.547945205479452,False
49.0,9.554794520547945,False
49.0,9.561643835616438,False
49.0,9.568493150684931,False
49.0,9.575342465753424,False
49.0,9.582191780821917,False
49.0,9.58904109589041,False
49.0,9.595890410958905,False
49.0,9.602739726027398,False
49.0,9.60958904109589,False
49.0,9.616438356164384,False
49.0,9.623287671232877,False
49.0,9.63013698630137,False
49.0,9.636986301369863,False
49.0,9.643835616438356,False
49.0,9.650684931506849,False
49.0,9.657534246575342,False
49.0,9.664383561643836,False
49.0,9.67123287671233,False
49.0,9.678082191780822,False
49.0,9.684931506849315,False
49.0,9.691780821917808,False
49.0,9.698630136986301,False
49.0,9.705479452054794,False
49.0,9.712328767123287,False
49.0,9.719178082191782,False
49.0,9.726027397260275,False
49.0,9.732876712328768,False
49.0,9.73972602739726,False
49.0,9.746575342465754,False
49.0,9.753424657534246,False
49.0,9.76027397260274,False
49.0,9.767123287671232,False
49.0,9.773972602739725,False
49.0,9.780821917808218,False
49.0,9.787671232876711,False
49.0,9.794520547945206,False
49.0,9.801369863013699,False
49.0,9.808219178082192,False
49.0,9.815068493150685,False
49.0,9.821917808219178,False
49.0,9.82876712328767,False
49.0,9.835616438356164,False
49.0,9.842465753424657,False
49.0,9.849315068493151,False
49.0,9.856164383561644,False
49.0,9.863013698630137,False
49.0,9.86986301369863,False
49.0,9.876712328767123,False
49.0,9.883561643835616,False
49.0,9.89041095890411,False
49.0,9.897260273972602,False
49.0,9.904109589041095,False
49.0,9.910958904109588,False
49.0,9.917808219178083,False
49.0,9.924657534246576,False
49.0,9.931506849315069,False
49.0,9.938356164383562,False
49.0,9.945205479452055,False
49.0,9.952054794520548,False
49.0,9.95890410958904,False
49.0,9.965753424657533,False
49.0,9.972602739726028,False
49.0,9.979452054794521,False
49.0,9.986301369863014,False
49.0,9.993150684931507,False
49.0,10.0,False
49.0,10.006849315068493,False
49.0,10.013698630136986,False
49.0,10.020547945205479,False
49.0,10.027397260273972,False
49.0,10.034246575342465,False
49.0,10.041095890410958,False
49.0,10.047945205479452,False
49.0,10.054794520547945,False
49.0,10.061643835616438,False
49.0,10.068493150684931,False
49.0,10.075342465753424,False
49.0,10.082191780821917,False
49.0,10.08904109589041,False
49.0,10.095890410958905,False
49.0,10.102739726027398,False
49.0,10.10958904109589,False
49.0,10.116438356164384,False
49.0,10.123287671232877,False
49.0,10.13013698630137,False
49.0,10.136986301369863,False
49.0,10.143835616438356,False
49.0,10.150684931506849,False
49.0,10.157534246575342,False
49.0,10.164383561643834,False
49.0,10.17123287671233,False
49.0,10.178082191780822,False
49.0,10.184931506849315,False
49.0,10.191780821917808,False
49.0,10.198630136986301,False
49.0,10.205479452054794,False
49.0,10.212328767123287,False
49.0,10.219178082191782,False
49.0,10.226027397260275,False
49.0,10.232876712328768,False
49.0,10.23972602739726,False
49.0,10.246575342465754,False
49.0,10.253424657534246,False
49.0,10.26027397260274,False
49.0,10.267123287671232,False
49.0,10.273972602739725,False
49.0,10.280821917808218,False
49.0,10.287671232876711,False
49.0,10.294520547945206,False
49.0,10.301369863013699,False
49.0,10.308219178082192,False
49.0,10.315068493150685,False
49.0,10.321917808219178,False
49.0,10.32876712328767,False
49.0,10.335616438356164,False
49.0,10.342465753424658,False
49.0,10.349315068493151,False
49.0,10.356164383561644,False
49.0,10.363013698630137,False
49.0,10.36986301369863,False
49.0,10.376712328767123,False
49.0,10.383561643835616,False
49.0,10.39041095890411,False
49.0,10.397260273972602,False
49.0,10.404109589041095,False
49.0,10.410958904109588,False
49.0,10.417808219178081,False
49.0,10.424657534246576,False
49.0,10.431506849315069,False
49.0,10.438356164383562,False
49.0,10.445205479452055,False
49.0,10.452054794520548,False
49.0,10.45890410958904,False
49.0,10.465753424657535,False
49.0,10.472602739726028,False
49.0,10.479452054794521,False
49.0,10.486301369863014,False
49.0,10.493150684931507,False
49.0,10.5,False
49.0,10.506849315068493,False
49.0,10.513698630136986,False
49.0,10.520547945205479,False
49.0,10.527397260273972,False
49.0,10.534246575342465,False
49.0,10.541095890410958,False
49.0,10.547945205479452,False
49.0,10.554794520547945,False
49.0,10.561643835616438,False
49.0,10.568493150684931,False
49.0,10.575342465753424,False
49.0,10.582191780821917,False
49.0,10.58904109589041,False
49.0,10.595890410958905,False
49.0,10.602739726027398,False
49.0,10.60958904109589,False
49.0,10.616438356164384,False
49.0,10.623287671232877,False
49.0,10.63013698630137,False
49.0,10.636986301369863,False
49.0,10.643835616438356,False
49.0,10.650684931506849,False
49.0,10.657534246575342,False
49.0,10.664383561643834,False
49.0,10.67123287671233,False
49.0,10.678082191780822,False
49.0,10.684931506849315,False
49.0,10.691780821917808,False
49.0,10.698630136986301,False
49.0,10.705479452054794,False
49.0,10.712328767123287,False
49.0,10.719178082191782,False
49.0,10.726027397260275,False
49.0,10.732876712328768,False
49.0,10.73972602739726,False
49.0,10.746575342465754,False
49.0,10.753424657534246,False
49.0,10.76027397260274,False
49.0,10.767123287671232,False
49.0,10.773972602739725,False
49.0,10.780821917808218,False
49.0,10.787671232876711,False
49.0,10.794520547945204,False
49.0,10.801369863013699,False
49.0,10.808219178082192,False
49.0,10.815068493150685,False
49.0,10.821917808219178,False
49.0,10.82876712328767,False
49.0,10.835616438356164,False
49.0,10.842465753424658,False
49.0,10.849315068493151,False
49.0,10.856164383561644,False
49.0,10.863013698630137,False
49.0,10.86986301369863,False
49.0,10.876712328767123,False
49.0,10.883561643835616,False
49.0,10.89041095890411,False
49.0,10.897260273972602,False
49.0,10.904109589041095,False
49.0,10.910958904109588,False
49.0,10.917808219178081,False
49.0,10.924657534246576,False
49.0,10.931506849315069,False
49.0,10.938356164383562,False
49.0,10.945205479452055,False
49.0,10.952054794520548,False
49.0,10.95890410958904,False
49.0,10.965753424657533,False
49.0,10.972602739726028,False
49.0,10.979452054794521,False
49.0,10.986301369863014,False
49.0,10.993150684931507,False
49.0,11.0,False
48.99547511312217,8.0,False
48.99547511312217,8.006849315068493,False
48.99547511312217,8.013698630136986,False
48.99547511312217,8.020547945205479,False
48.99547511312217,8.027397260273972,False
48.99547511312217,8.034246575342467,False
48.99547511312217,8.04109589041096,False
48.99547511312217,8.047945205479452,False
48.99547511312217,8.054794520547945,False
48.99547511312217,8.061643835616438,False
48.99547511312217,8.068493150684931,False
48.99547511312217,8.075342465753424,False
48.99547511312217,8.082191780821917,False
48.99547511312217,8.08904109589041,False
48.99547511312217,8.095890410958905,False
48.99547511312217,8.102739726027398,False
48.99547511312217,8.10958904109589,False
48.99547511312217,8.116438356164384,False
48.99547511312217,8.123287671232877,False
48.99547511312217,8.13013698630137,False
48.99547511312217,8.136986301369863,False
48.99547511312217,8.143835616438356,False
48.99547511312217,8.150684931506849,False
48.99547511312217,8.157534246575343,False
48.99547511312217,8.164383561643836,False
48.99547511312217,8.17123287671233,False
48.99547511312217,8.178082191780822,False
48.99547511312217,8.184931506849315,False
48.99547511312217,8.191780821917808,False
48.99547511312217,8.198630136986301,False
48.99547511312217,8.205479452054794,False
48.99547511312217,8.212328767123287,False
48.99547511312217,8.219178082191782,False
48.99547511312217,8.226027397260275,False
48.99547511312217,8.232876712328768,False
48.99547511312217,8.23972602739726,False
48.99547511312217,8.246575342465754,False
48.99547511312217,8.253424657534246,False
48.99547511312217,8.26027397260274,False
48.99547511312217,8.267123287671232,False
48.99547511312217,8.273972602739725,False
48.99547511312217,8.280821917808218,False
48.99547511312217,8.287671232876713,False
48.99547511312217,8.294520547945206,False
48.99547511312217,8.301369863013699,False
48.99547511312217,8.308219178082192,False
48.99547511312217,8.315068493150685,False
48.99547511312217,8.321917808219178,False
48.99547511312217,8.32876712328767,False
48.99547511312217,8.335616438356164,False
48.99547511312217,8.342465753424657,False
48.99547511312217,8.349315068493151,False
48.99547511312217,8.356164383561644,False
48.99547511312217,8.363013698630137,False
48.99547511312217,8.36986301369863,False
48.99547511312217,8.376712328767123,False
48.99547511312217,8.383561643835616,False
48.99547511312217,8.39041095890411,False
48.99547511312217,8.397260273972602,False
48.99547511312217,8.404109589041095,False
48.99547511312217,8.41095890410959,False
48.99547511312217,8.417808219178083,False
48.99547511312217,8.424657534246576,False
48.99547511312217,8.431506849315069,False
48.99547511312217,8.438356164383562,False
48.99547511312217,8.445205479452055,False
48.99547511312217,8.452054794520548,False
48.99547511312217,8.45890410958904,False
48.99547511312217,8.465753424657533,False
48.99547511312217,8.472602739726028,False
48.99547511312217,8.479452054794521,False
48.99547511312217,8.486301369863014,False
48.99547511312217,8.493150684931507,False
48.99547511312217,8.5,False
48.99547511312217,8.506849315068493,False
48.99547511312217,8.513698630136986,False
48.99547511312217,8.520547945205479,False
48.99547511312217,8.527397260273972,False
48.99547511312217,8.534246575342465,False
48.99547511312217,8.54109589041096,False
48.99547511312217,8.547945205479452,False
48.99547511312217,8.554794520547945,False
48.99547511312217,8.561643835616438,False
48.99547511312217,8.568493150684931,False
48.99547511312217,8.575342465753424,False
48.99547511312217,8.582191780821917,False
48.99547511312217,8.58904109589041,False
48.99547511312217,8.595890410958905,False
48.99547511312217,8.602739726027398,False
48.99547511312217,8.60958904109589,False
48.99547511312217,8.616438356164384,False
48.99547511312217,8.623287671232877,False
48.99547511312217,8.63013698630137,False
48.99547511312217,8.636986301369863,False
48.99547511312217,8.643835616438356,False
48.99547511312217,8.650684931506849,False
48.99547511312217,8.657534246575342,False
48.99547511312217,8.664383561643836,False
48.99547511312217,8.67123287671233,False
48.99547511312217,8.678082191780822,False
48.99547511312217,8.684931506849315,False
48.99547511312217,8.691780821917808,False
48.99547511312217,8.698630136986301,False
48.99547511312217,8.705479452054794,False
48.99547511312217,8.712328767123287,False
48.99547511312217,8.719178082191782,False
48.99547511312217,8.726027397260275,False
48.99547511312217,8.732876712328768,False
48.99547511312217,8.73972602739726,False
48.99547511312217,8.746575342465754,False
48.99547511312217,8.753424657534246,False
48.99547511312217,8.76027397260274,False
48.99547511312217,8.767123287671232,False
48.99547511312217,8.773972602739725,False
48.99547511312217,8.780821917808218,False
48.99547511312217,8.787671232876713,False
48.99547511312217,8.794520547945206,False
48.99547511312217,8.801369863013699,False
48.99547511312217,8.808219178082192,False
48.99547511312217,8.815068493150685,False
48.99547511312217,8.821917808219178,False
48.99547511312217,8.82876712328767,False
48.99547511312217,8.835616438356164,False
48.99547511312217,8.842465753424657,False
48.99547511312217,8.849315068493151,False
48.99547511312217,8.856164383561644,False
48.99547511312217,8.863013698630137,False
48.99547511312217,8.86986301369863,False
48.99547511312217,8.876712328767123,False
48.99547511312217,8.883561643835616,False
48.99547511312217,8.89041095890411,False
48.99547511312217,8.897260273972602,False
48.99547511312217,8.904109589041095,False
48.99547511312217,8.91095890410959,False
48.99547511312217,8.917808219178083,False
48.99547511312217,8.924657534246576,False
48.99547511312217,8.931506849315069,False
48.99547511312217,8.938356164383562,False
48.99547511312217,8.945205479452055,False
48.99547511312217,8.952054794520548,False
48.99547511312217,8.95890410958904,False
48.99547511312217,8.965753424657533,False
48.99547511312217,8.972602739726028,False
48.99547511312217,8.979452054794521,False
48.99547511312217,8.986301369863014,False
48.99547511312217,8.993150684931507,False
48.99547511312217,9.0,False
48.99547511312217,9.006849315068493,False
48.99547511312217,9.013698630136986,False
48.99547511312217,9.020547945205479,False
48.99547511312217,9.027397260273972,False
48.99547511312217,9.034246575342465,False
48.99547511312217,9.04109589041096,False
48.99547511312217,9.047945205479452,False
48.99547511312217,9.054794520547945,False
48.99547511312217,9.061643835616438,False
48.99547511312217,9.068493150684931,False
48.99547511312217,9.075342465753424,False
48.99547511312217,9.082191780821917,False
48.99547511312217,9.08904109589041,False
48.99547511312217,9.095890410958905,False
48.99547511312217,9.102739726027398,False
48.99547511312217,9.10958904109589,False
48.99547511312217,9.116438356164384,False
48.99547511312217,9.123287671232877,False
48.99547511312217,9.13013698630137,False
48.99547511312217,9.136986301369863,False
48.99547511312217,9.143835616438356,False
48.99547511312217,9.150684931506849,False
48.99547511312217,9.157534246575342,False
48.99547511312217,9.164383561643836,False
48.99547511312217,9.17123287671233,False
48.99547511312217,9.178082191780822,False
48.99547511312217,9.184931506849315,False
48.99547511312217,9.191780821917808,False
48.99547511312217,9.198630136986301,False
48.99547511312217,9.205479452054794,False
48.99547511312217,9.212328767123287,False
48.99547511312217,9.219178082191782,False
48.99547511312217,9.226027397260275,False
48.99547511312217,9.232876712328768,False
48.99547511312217,9.23972602739726,False
48.99547511312217,9.246575342465754,False
48.99547511312217,9.253424657534246,False
48.99547511312217,9.26027397260274,False
48.99547511312217,9.267123287671232,False
48.99547511312217,9.273972602739725,False
48.99547511312217,9.280821917808218,False
48.99547511312217,9.287671232876711,False
48.99547511312217,9.294520547945206,False
48.99547511312217,9.301369863013699,False
48.99547511312217,9.308219178082192,False
48.99547511312217,9.315068493150685,False
48.99547511312217,9.321917808219178,False
48.99547511312217,9.32876712328767,False
48.99547511312217,9.335616438356164,False
48.99547511312217,9.342465753424658,False
48.99547511312217,9.349315068493151,False
48.99547511312217,9.356164383561644,False
48.99547511312217,9.363013698630137,False
48.99547511312217,9.36986301369863,False
48.99547511312217,9.376712328767123,False
48.99547511312217,9.383561643835616,False
48.99547511312217,9.39041095890411,False
48.99547511312217,9.397260273972602,False
48.99547511312217,9.404109589041095,False
48.99547511312217,9.410958904109588,False
48.99547511312217,9.417808219178083,False
48.99547511312217,9.424657534246576,False
48.99547511312217,9.431506849315069,False
48.99547511312217,9.438356164383562,False
48.99547511312217,9.445205479452055,False
48.99547511312217,9.452054794520548,False
48.99547511312217,9.45890410958904,False
48.99547511312217,9.465753424657533,False
48.99547511312217,9.472602739726028,False
48.99547511312217,9.479452054794521,False
48.99547511312217,9.486301369863014,False
48.99547511312217,9.493150684931507,False
48.99547511312217,9.5,False
48.99547511312217,9.506849315068493,False
48.99547511312217,9.513698630136986,False
48.99547511312217,9.520547945205479,False
48.99547511312217,9.527397260273972,False
48.99547511312217,9.534246575342465,False
48.99547511312217,9.54109589041096,False
48.99547511312217,9.547945205479452,False
48.99547511312217,9.554794520547945,False
48.99547511312217,9.561643835616438,False
48.99547511312217,9.568493150684931,False
48.99547511312217,9.575342465753424,False
48.99547511312217,9.582191780821917,False
48.99547511312217,9.58904109589041,False
48.99547511312217,9.595890410958905,False
48.99547511312217,9.602739726027398,False
48.99547511312217,9.60958904109589,False
48.99547511312217,9.616438356164384,False
48.99547511312217,9.623287671232877,False
48.99547511312217,9.63013698630137,False
48.99547511312217,9.636986301369863,False
48.99547511312217,9.643835616438356,False
48.99547511312217,9.650684931506849,False
48.99547511312217,9.657534246575342,False
48.99547511312217,9.664383561643836,False
48.99547511312217,9.67123287671233,False
48.99547511312217,9.678082191780822,False
48.99547511312217,9.684931506849315,False
48.99547511312217,9.691780821917808,False
48.99547511312217,9.698630136986301,False
48.99547511312217,9.705479452054794,False
48.99547511312217,9.712328767123287,False
48.99547511312217,9.719178082191782,False
48.99547511312217,9.726027397260275,False
48.99547511312217,9.732876712328768,False
48.99547511312217,9.73972602739726,False
48.99547511312217,9.746575342465754,False
48.99547511312217,9.753424657534246,False
48.99547511312217,9.76027397260274,False
48.99547511312217,9.767123287671232,False
48.99547511312217,9.773972602739725,False
48.99547511312217,9.780821917808218,False
48.99547511312217,9.787671232876711,False
48.99547511312217,9.794520547945206,False
48.99547511312217,9.801369863013699,False
48.99547511312217,9.808219178082192,False
48.99547511312217,9.815068493150685,False
48.99547511312217,9.821917808219178,False
48.99547511312217,9.82876712328767,False
48.99547511312217,9.835616438356164,False
48.99547511312217,9.842465753424657,False
48.99547511312217,9.849315068493151,False
48.99547511312217,9.856164383561644,False
48.99547511312217,9.863013698630137,False
48.99547511312217,9.86986301369863,False
48.99547511312217,9.876712328767123,False
48.99547511312217,9.883561643835616,False
48.99547511312217,9.89041095890411,False
48.99547511312217,9.897260273972602,False
48.99547511312217,9.904109589041095,False
48.99547511312217,9.910958904109588,False
48.99547511312217,9.917808219178083,False
48.99547511312217,9.924657534246576,False
48.99547511312217,9.931506849315069,False
48.99547511312217,9.938356164383562,False
48.99547511312217,9.945205479452055,False
48.99547511312217,9.952054794520548,False
48.99547511312217,9.95890410958904,False
48.99547511312217,9.965753424657533,False
48.99547511312217,9.972602739726028,False
48.99547511312217,9.979452054794521,False
48.99547511312217,9.986301369863014,False
48.99547511312217,9.993150684931507,False
48.99547511312217,10.0,False
48.99547511312217,10.006849315068493,False
48.99547511312217,10.013698630136986,False
48.99547511312217,10.020547945205479,False
48.99547511312217,10.027397260273972,False
48.99547511312217,10.034246575342465,False
48.99547511312217,10.041095890410958,False
48.99547511312217,10.047945205479452,False
48.99547511312217,10.054794520547945,False
48.99547511312217,10.061643835616438,False
48.99547511312217,10.068493150684931,False
48.99547511312217,10.075342465753424,False
48.99547511312217,10.082191780821917,False
48.99547511312217,10.08904109589041,False
48.99547511312217,10.095890410958905,False
48.99547511312217,10.102739726027398,False
48.99547511312217,10.10958904109589,False
48.99547511312217,10.116438356164384,False
48.99547511312217,10.123287671232877,False
48.99547511312217,10.13013698630137,False
48.99547511312217,10.136986301369863,False
48.99547511312217,10.143835616438356,False
48.99547511312217,10.150684931506849,False
48.99547511312217,10.157534246575342,False
48.99547511312217,10.164383561643834,False
48.99547511312217,10.17123287671233,False
48.99547511312217,10.178082191780822,False
48.99547511312217,10.184931506849315,False
48.99547511312217,10.191780821917808,False
48.99547511312217,10.198630136986301,False
48.99547511312217,10.205479452054794,False
48.99547511312217,10.212328767123287,False
48.99547511312217,10.219178082191782,False
48.99547511312217,10.226027397260275,False
48.99547511312217,10.232876712328768,False
48.99547511312217,10.23972602739726,False
48.99547511312217,10.246575342465754,False
48.99547511312217,10.253424657534246,False
48.99547511312217,10.26027397260274,False
48.99547511312217,10.267123287671232,False
48.99547511312217,10.273972602739725,False
48.99547511312217,10.280821917808218,False
48.99547511312217,10.287671232876711,False
48.99547511312217,10.294520547945206,False
48.99547511312217,10.301369863013699,False
48.99547511312217,10.308219178082192,False
48.99547511312217,10.315068493150685,False
48.99547511312217,10.321917808219178,False
48.99547511312217,10.32876712328767,False
48.99547511312217,10.335616438356164,False
48.99547511312217,10.342465753424658,False
48.99547511312217,10.349315068493151,False
48.99547511312217,10.356164383561644,False
48.99547511312217,10.363013698630137,False
48.99547511312217,10.36986301369863,False
48.99547511312217,10.376712328767123,False
48.99547511312217,10.383561643835616,False
48.99547511312217,10.39041095890411,False
48.99547511312217,10.397260273972602,False
48.99547511312217,10.404109589041095,False
48.99547511312217,10.410958904109588,False
48.99547511312217,10.417808219178081,False
48.99547511312217,10.424657534246576,False
48.99547511312217,10.431506849315069,False
48.99547511312217,10.438356164383562,False
48.99547511312217,10.445205479452055,False
48.99547511312217,10.452054794520548,False
48.99547511312217,10.45890410958904,False
48.99547511312217,10.465753424657535,False
48.99547511312217,10.472602739726028,False
48.99547511312217,10.479452054794521,False
48.99547511312217,10.486301369863014,False
48.99547511312217,10.493150684931507,False
48.99547511312217,10.5,False
48.99547511312217,10.506849315068493,False
48.99547511312217,10.513698630136986,False
48.99547511312217,10.520547945205479,False
48.99547511312217,10.527397260273972,False
48.99547511312217,10.534246575342465,False
48.99547511312217,10.541095890410958,False
48.99547511312217,10.547945205479452,False
48.99547511312217,10.554794520547945,False
48.99547511312217,10.561643835616438,False
48.99547511312217,10.568493150684931,False
48.99547511312217,10.575342465753424,False
48.99547511312217,10.582191780821917,False
48.99547511312217,10.58904109589041,False
48.99547511312217,10.595890410958905,False
48.99547511312217,10.602739726027398,False
48.99547511312217,10.60958904109589,False
48.99547511312217,10.616438356164384,False
48.99547511312217,10.623287671232877,False
48.99547511312217,10.63013698630137,False
48.99547511312217,10.636986301369863,False
48.99547511312217,10.643835616438356,False
48.99547511312217,10.650684931506849,False
48.99547511312217,10.657534246575342,False
48.99547511312217,10.664383561643834,False
48.99547511312217,10.67123287671233,False
48.99547511312217,10.678082191780822,False
48.99547511312217,10.684931506849315,False
48.99547511312217,10.691780821917808,False
48.99547511312217,10.698630136986301,False
48.99547511312217,10.705479452054794,False
48.99547511312217,10.712328767123287,False
48.99547511312217,10.719178082191782,False
48.99547511312217,10.726027397260275,False
48.99547511312217,10.732876712328768,False
48.99547511312217,10.73972602739726,False
48.99547511312217,10.746575342465754,False
48.99547511312217,10.753424657534246,False
48.99547511312217,10.76027397260274,False
48.99547511312217,10.767123287671232,False
48.99547511312217,10.773972602739725,False
48.99547511312217,10.780821917808218,False
48.99547511312217,10.787671232876711,False
48.99547511312217,10.794520547945204,False
48.99547511312217,10.801369863013699,False
48.99547511312217,10.808219178082192,False
48.99547511312217,10.815068493150685,False
48.99547511312217,10.821917808219178,False
48.99547511312217,10.82876712328767,False
48.99547511312217,10.835616438356164,False
48.99547511312217,10.842465753424658,False
48.99547511312217,10.849315068493151,False
48.99547511312217,10.856164383561644,False
48.99547511312217,10.863013698630137,False
48.99547511312217,10.86986301369863,False
48.99547511312217,10.876712328767123,False
48.99547511312217,10.883561643835616,False
48.99547511312217,10.89041095890411,False
48.99547511312217,10.897260273972602,False
48.99547511312217,10.904109589041095,False
48.99547511312217,10.910958904109588,False
48.99547511312217,10.917808219178081,False
48.99547511312217,10.924657534246576,False
48.99547511312217,10.931506849315069,False
48.99547511312217,10.938356164383562,False
48.99547511312217,10.945205479452055,False
48.99547511312217,10.952054794520548,False
48.99547511312217,10.95890410958904,False
48.99547511312217,10.965753424657533,False
48.99547511312217,10.972602739726028,False
48.99547511312217,10.979452054794521,False
48.99547511312217,10.986301369863014,False
