Name,latitude,longitude
Grande Ballon (1324 m),47.901145,7.098388
Storkenkopf (1235 m),47.903294,7.079361
Le Hohneck (1362 m),48.037516,7.01569
Klintzkopf (1160 m),47.949466,7.055969
Rothenbachkopf (1183 m),48.000582,6.981054
Lauchenkopf (1157 m),47.956161,7.039341
Gazon du Faing (1445 m),48.10876,7.07689
Rainkopf (1186 m),48.009827,6.98251
Petit Ballon (1258 m),47.980645,7.125905
Haute Bers (Le Gresson) (1020 m),47.84622,6.912358
